"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"73132","Michelle A. MacPherson (-Hojnacki)","F",18,163,50,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Butterfly",NA
"73132","Michelle A. MacPherson (-Hojnacki)","F",18,163,50,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 200 metres Individual Medley",NA
"73132","Michelle A. MacPherson (-Hojnacki)","F",18,163,50,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Bronze"
"73161","dm Madarassy","M",23,186,72,"Hungary","HUN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Butterfly",NA
"73167","Csilla Madarsz-Dobay (Bajnogel-)","F",17,169,65,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 100 metres Freestyle",NA
"73167","Csilla Madarsz-Dobay (Bajnogel-)","F",17,169,65,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"73167","Csilla Madarsz-Dobay (Bajnogel-)","F",17,169,65,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"73167","Csilla Madarsz-Dobay (Bajnogel-)","F",21,169,65,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 100 metres Freestyle",NA
"73167","Csilla Madarsz-Dobay (Bajnogel-)","F",21,169,65,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"73167","Csilla Madarsz-Dobay (Bajnogel-)","F",21,169,65,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"73185","Diogo de Castro Malta Madeira","M",18,182,76,"Portugal","POR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Butterfly",NA
"73185","Diogo de Castro Malta Madeira","M",18,182,76,"Portugal","POR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Individual Medley",NA
"73185","Diogo de Castro Malta Madeira","M",18,182,76,"Portugal","POR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 400 metres Individual Medley",NA
"73185","Diogo de Castro Malta Madeira","M",21,182,76,"Portugal","POR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Butterfly",NA
"73185","Diogo de Castro Malta Madeira","M",21,182,76,"Portugal","POR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley",NA
"73185","Diogo de Castro Malta Madeira","M",25,182,76,"Portugal","POR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Butterfly",NA
"73187","Fernando Esteves Madeira","M",20,NA,NA,"Portugal","POR","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 100 metres Freestyle",NA
"73187","Fernando Esteves Madeira","M",20,NA,NA,"Portugal","POR","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Men's 400 metres Freestyle",NA
"73192","Matthieu Madelaine","M",24,193,90,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73195","Jonathan Richard Maden","M",23,188,79,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Breaststroke",NA
"73195","Jonathan Richard Maden","M",23,188,79,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73203","Priscilla de Fatima Madera Arditto","F",15,NA,NA,"Ecuador","ECU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Breaststroke",NA
"73203","Priscilla de Fatima Madera Arditto","F",15,NA,NA,"Ecuador","ECU","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Breaststroke",NA
"73217","Marion Madine","F",25,NA,NA,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Freestyle",NA
"73217","Marion Madine","F",25,NA,NA,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Butterfly",NA
"73220","Helene Emma Madison","F",19,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Women's 100 metres Freestyle","Gold"
"73220","Helene Emma Madison","F",19,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Women's 400 metres Freestyle","Gold"
"73220","Helene Emma Madison","F",19,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
"73235","Ftima Madrid Calancha","F",16,170,57,"Spain","ESP","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"73238","Juan Jos Madrigal Pacheco","M",22,180,75,"Costa Rica","CRC","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Breaststroke",NA
"73238","Juan Jos Madrigal Pacheco","M",26,180,75,"Costa Rica","CRC","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Breaststroke",NA
"73238","Juan Jos Madrigal Pacheco","M",26,180,75,"Costa Rica","CRC","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Breaststroke",NA
"73244","Djan Garrido Madruga","M",17,181,69,"Brazil","BRA","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 400 metres Freestyle",NA
"73244","Djan Garrido Madruga","M",17,181,69,"Brazil","BRA","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"73244","Djan Garrido Madruga","M",21,181,69,"Brazil","BRA","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 400 metres Freestyle",NA
"73244","Djan Garrido Madruga","M",21,181,69,"Brazil","BRA","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"73244","Djan Garrido Madruga","M",21,181,69,"Brazil","BRA","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Bronze"
"73244","Djan Garrido Madruga","M",21,181,69,"Brazil","BRA","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 400 metres Individual Medley",NA
"73244","Djan Garrido Madruga","M",25,181,69,"Brazil","BRA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73244","Djan Garrido Madruga","M",25,181,69,"Brazil","BRA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73244","Djan Garrido Madruga","M",25,181,69,"Brazil","BRA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 200 metres Backstroke",NA
"73276","Tove Brunnstrm Madsen (-Jensen)","F",15,NA,NA,"Denmark","DEN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"73276","Tove Brunnstrm Madsen (-Jensen)","F",15,NA,NA,"Denmark","DEN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 100 metres Backstroke",NA
"73278","rjan Odd Madsen","M",22,189,78,"Norway","NOR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Freestyle",NA
"73278","rjan Odd Madsen","M",22,189,78,"Norway","NOR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Freestyle",NA
"73278","rjan Odd Madsen","M",22,189,78,"Norway","NOR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 400 metres Freestyle",NA
"73288","Mohammad Ahmed Madwa","M",21,188,80,"Kuwait","KUW","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle",NA
"73289","Levente Mady","M",25,196,87,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73308","Hideko Maehata (-Hyodo)","F",18,NA,NA,"Japan","JPN","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Women's 200 metres Breaststroke","Silver"
"73308","Hideko Maehata (-Hyodo)","F",22,NA,NA,"Japan","JPN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 200 metres Breaststroke","Gold"
"73314","Stefaan Maene","M",20,189,82,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Freestyle",NA
"73314","Stefaan Maene","M",20,189,82,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Backstroke",NA
"73314","Stefaan Maene","M",20,189,82,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Backstroke",NA
"73314","Stefaan Maene","M",20,189,82,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley",NA
"73314","Stefaan Maene","M",20,189,82,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73335","Riccardo Maestri","M",18,176,72,"Italy","ITA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73350","Jos Nicolas Mafio Plada","M",25,193,80,"Uruguay","URU","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 50 metres Freestyle",NA
"73370","Nicholas Daryl Magaa Defago","M",20,198,90,"Peru","PER","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 100 metres Freestyle",NA
"73388","Holly Renee Magee (-Tucker)","F",17,180,66,"United States","USA","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 100 metres Backstroke",NA
"73420","Gianluca Maglia","M",23,194,77,"Italy","ITA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73439","Christine Magnier","F",19,178,61,"France","FRA","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 200 metres Backstroke",NA
"73439","Christine Magnier","F",19,178,61,"France","FRA","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 400 metres Individual Medley",NA
"73445","Filippo Magnini","M",22,188,80,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle",NA
"73445","Filippo Magnini","M",22,188,80,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73445","Filippo Magnini","M",22,188,80,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Bronze"
"73445","Filippo Magnini","M",26,188,80,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle",NA
"73445","Filippo Magnini","M",26,188,80,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73445","Filippo Magnini","M",26,188,80,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73445","Filippo Magnini","M",26,188,80,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73445","Filippo Magnini","M",30,188,80,"Italy","ITA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle",NA
"73445","Filippo Magnini","M",30,188,80,"Italy","ITA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73445","Filippo Magnini","M",34,188,80,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 100 metres Freestyle",NA
"73450","Christine Marie Magnuson","F",22,185,73,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Butterfly","Silver"
"73450","Christine Marie Magnuson","F",22,185,73,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Silver"
"73453","James Magnussen","M",21,198,94,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 50 metres Freestyle",NA
"73453","James Magnussen","M",21,198,94,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle","Silver"
"73453","James Magnussen","M",21,198,94,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73453","James Magnussen","M",21,198,94,"Australia","AUS","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Bronze"
"73453","James Magnussen","M",25,198,94,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Bronze"
"73471","Per-Alvar Magnusson","M",22,187,74,"Sweden","SWE","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73471","Per-Alvar Magnusson","M",22,187,74,"Sweden","SWE","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73503","Lszl Magyar","M",20,NA,NA,"Hungary","HUN","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 100 metres Backstroke",NA
"73535","Sean Lyndon Maher","M",18,179,69,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Butterfly",NA
"73535","Sean Lyndon Maher","M",18,179,69,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Butterfly",NA
"73535","Sean Lyndon Maher","M",22,179,69,"Great Britain","GBR","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Butterfly",NA
"73600","Travis Mahoney","M",26,190,81,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Individual Medley",NA
"73600","Travis Mahoney","M",26,190,81,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 400 metres Individual Medley",NA
"73601","William Victor ""Bill"" Mahony","M",19,180,70,"Canada","CAN","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Breaststroke",NA
"73601","William Victor ""Bill"" Mahony","M",19,180,70,"Canada","CAN","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Breaststroke",NA
"73601","William Victor ""Bill"" Mahony","M",19,180,70,"Canada","CAN","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73601","William Victor ""Bill"" Mahony","M",22,180,70,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Breaststroke",NA
"73601","William Victor ""Bill"" Mahony","M",22,180,70,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Breaststroke",NA
"73601","William Victor ""Bill"" Mahony","M",22,180,70,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Bronze"
"73666","Christine Mailliet","F",21,169,55,"Luxembourg","LUX","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 200 metres Freestyle",NA
"73667","Corey Charles Garth Main","M",21,188,85,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 100 metres Backstroke",NA
"73667","Corey Charles Garth Main","M",21,188,85,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Backstroke",NA
"73683","Sandrine Mainville","F",24,173,65,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Bronze"
"73689","Fabio Maioni","M",NA,NA,NA,"Italy","ITA","1900 Summer",1900,"Summer","Paris","Swimming","Swimming Men's 4,000 metres Freestyle",NA
"73717","Iryna Maistruk","F",16,170,62,"Ukraine","UKR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Breaststroke",NA
"73730","Hana Majaj","F",17,165,52,"Jordan","JOR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Butterfly",NA
"73733","Igor Majcen","M",19,190,84,"Yugoslavia","YUG","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 400 metres Freestyle",NA
"73733","Igor Majcen","M",19,190,84,"Yugoslavia","YUG","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"73733","Igor Majcen","M",22,190,84,"Slovenia","SLO","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"73733","Igor Majcen","M",26,190,84,"Slovenia","SLO","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"73734","Nae Majen","M",24,NA,NA,"Slovenia","SLO","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Freestyle",NA
"73734","Nae Majen","M",24,NA,NA,"Slovenia","SLO","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Freestyle",NA
"73737","Kacper Majchrzak","M",19,190,87,"Poland","POL","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 50 metres Freestyle",NA
"73737","Kacper Majchrzak","M",19,190,87,"Poland","POL","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73737","Kacper Majchrzak","M",23,190,87,"Poland","POL","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Freestyle",NA
"73737","Kacper Majchrzak","M",23,190,87,"Poland","POL","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"73737","Kacper Majchrzak","M",23,190,87,"Poland","POL","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73737","Kacper Majchrzak","M",23,190,87,"Poland","POL","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73766","Montserrat Majo","F",17,171,62,"Spain","ESP","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 100 metres Butterfly",NA
"73766","Montserrat Majo","F",17,171,62,"Spain","ESP","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"73796","Balzs Makny","M",17,190,90,"Hungary","HUN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"73796","Balzs Makny","M",21,190,90,"Hungary","HUN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle",NA
"73823","Yelena Makarova","F",21,172,60,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Breaststroke",NA
"73823","Yelena Makarova","F",21,172,60,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"73830","Simeon Makedonski","M",23,182,62,"Bulgaria","BUL","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Butterfly",NA
"73834","Kaija Anneli Mkel (-Syvlahti)","F",21,167,58,"Finland","FIN","1952 Summer",1952,"Summer","Helsinki","Swimming","Swimming Women's 200 metres Breaststroke",NA
"73848","Antonia ""Tonia"" Makhaira","F",25,180,65,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Freestyle",NA
"73848","Antonia ""Tonia"" Makhaira","F",25,180,65,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Freestyle",NA
"73848","Antonia ""Tonia"" Makhaira","F",25,180,65,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 400 metres Freestyle",NA
"73848","Antonia ""Tonia"" Makhaira","F",25,180,65,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"73848","Antonia ""Tonia"" Makhaira","F",29,180,65,"Greece","GRE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Freestyle",NA
"73870","Matti Mki","M",22,194,87,"Finland","FIN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Backstroke",NA
"73870","Matti Mki","M",22,194,87,"Finland","FIN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Backstroke",NA
"73885","Shozo Makino","M",17,155,54,"Japan","JPN","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Men's 1,500 metres Freestyle","Silver"
"73885","Shozo Makino","M",21,155,54,"Japan","JPN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 400 metres Freestyle","Bronze"
"73902","Ren Makosso","M",17,NA,NA,"Congo (Brazzaville)","CGO","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 50 metres Freestyle",NA
"73908","Semyon Vladimirovich Makovich","M",21,180,76,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Individual Medley",NA
"73962","Ilias Malamas","M",17,183,75,"Greece","GRE","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Backstroke",NA
"73962","Ilias Malamas","M",22,183,75,"Greece","GRE","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Backstroke",NA
"73962","Ilias Malamas","M",22,183,75,"Greece","GRE","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"73963","Meli Malani","M",19,NA,94,"Fiji","FIJ","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 50 metres Freestyle",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",16,173,63,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 400 metres Individual Medley",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",20,173,63,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Freestyle",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",20,173,63,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",20,173,63,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Individual Medley",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",20,173,63,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 400 metres Individual Medley",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",24,173,63,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",24,173,63,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Individual Medley",NA
"73967","Joanne Susan Malar (-Morraele, -Ducheck)","F",24,173,63,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 400 metres Individual Medley",NA
"73981","Miko Mlberg","M",23,181,75,"Estonia","EST","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle",NA
"73989","Thomas Andrew ""Tom"" Malchow","M",19,198,86,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Butterfly","Silver"
"73989","Thomas Andrew ""Tom"" Malchow","M",24,198,86,"United States","USA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Butterfly","Gold"
"73989","Thomas Andrew ""Tom"" Malchow","M",27,198,86,"United States","USA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Butterfly",NA
"73997","Angel Maldonado Campos","M",NA,NA,NA,"Mexico","MEX","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"73997","Angel Maldonado Campos","M",NA,NA,NA,"Mexico","MEX","1948 Summer",1948,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"74000","Erwin Len Maldonado Saavedra","M",25,174,70,"Venezuela","VEN","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 10 kilometres Open Water",NA
"74000","Erwin Len Maldonado Saavedra","M",29,174,70,"Venezuela","VEN","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 10 kilometres Open Water",NA
"74000","Erwin Len Maldonado Saavedra","M",33,174,70,"Venezuela","VEN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 10 kilometres Open Water",NA
"74015","Daniel Mlek","M",23,190,83,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Breaststroke",NA
"74015","Daniel Mlek","M",23,190,83,"Czech Republic","CZE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Breaststroke",NA
"74015","Daniel Mlek","M",27,190,83,"Czech Republic","CZE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Breaststroke",NA
"74015","Daniel Mlek","M",27,190,83,"Czech Republic","CZE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Breaststroke",NA
"74015","Daniel Mlek","M",31,190,83,"Czech Republic","CZE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Breaststroke",NA
"74015","Daniel Mlek","M",31,190,83,"Czech Republic","CZE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Breaststroke",NA
"74023","Aleksandar Malenko","M",17,NA,NA,"Macedonia","MKD","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Butterfly",NA
"74023","Aleksandar Malenko","M",17,NA,NA,"Macedonia","MKD","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 400 metres Individual Medley",NA
"74023","Aleksandar Malenko","M",25,NA,NA,"Macedonia","MKD","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Freestyle",NA
"74068","Nalin Chandra Malik","M",NA,170,NA,"India","IND","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Men's 400 metres Freestyle",NA
"74068","Nalin Chandra Malik","M",NA,170,NA,"India","IND","1932 Summer",1932,"Summer","Los Angeles","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"74073","Ibrahim Maliki","M",23,NA,NA,"Niger","NIG","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 50 metres Freestyle",NA
"74087","Marcin Maliski","M",19,183,74,"Poland","POL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley",NA
"74087","Marcin Maliski","M",19,183,74,"Poland","POL","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Individual Medley",NA
